period,temperature_2m_max,temperature_2m_min,temperature_2m_mean,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
2002-12-03,0.8,-7.3,-4.2,30254.65,0.0,0.0,0.07,24.5
2002-12-04,-0.1,-6.6,-4.1,28695.51,0.0,0.0,0.0,15.7
2002-12-05,-1.2,-3.9,-2.5,0.0,15.4,0.0,10.92,20.7
2002-12-06,-0.2,-10.2,-4.5,25735.16,0.0,0.0,0.0,13.0
2002-12-07,-0.4,-13.7,-7.1,29966.71,0.0,0.0,0.0,15.3
2002-12-08,3.9,-7.4,-2.1,29904.71,0.0,0.0,0.0,16.2
2002-12-09,-3.3,-11.3,-6.8,29847.0,0.0,0.0,0.0,18.0
2002-12-10,0.8,-6.9,-3.6,20319.08,0.0,0.0,0.0,9.5
2002-12-11,3.2,-7.0,-0.6,0.0,17.0,17.0,0.0,25.9
2002-12-12,6.6,-1.4,2.4,29034.06,2.3,2.3,0.0,23.7
2002-12-13,5.6,-2.5,1.4,11167.26,9.4,9.4,0.0,18.4
2002-12-14,8.0,2.4,5.8,102.45,6.5,6.5,0.0,25.4
2002-12-15,7.2,2.2,3.8,29289.51,0.0,0.0,0.0,21.8
2002-12-16,4.6,-2.7,2.3,27523.77,0.8,0.8,0.0,27.2
2002-12-17,0.2,-4.6,-2.7,29366.93,0.0,0.0,0.0,16.3
2002-12-18,2.2,-6.3,-2.8,29368.5,0.0,0.0,0.0,10.5
2002-12-19,6.8,-3.9,1.4,21872.54,0.0,0.0,0.0,11.8
2002-12-20,12.8,2.9,9.5,0.0,17.0,17.0,0.0,27.1
2002-12-21,6.2,0.5,3.2,29112.94,0.0,0.0,0.0,27.2
2002-12-22,9.1,0.3,3.9,24286.92,0.0,0.0,0.0,14.9
2002-12-23,5.2,1.4,3.1,28800.0,0.0,0.0,0.0,22.9
2002-12-24,3.2,-1.8,0.9,21600.0,0.1,0.0,0.14,14.9
2002-12-25,4.2,-0.5,1.4,0.0,29.1,11.9,12.11,36.1
2002-12-26,1.2,-2.4,-0.9,28808.03,0.7,0.0,0.63,28.8
2002-12-27,1.0,-5.6,-2.5,29020.13,0.0,0.0,0.0,13.5
2002-12-28,1.2,-6.1,-2.8,28800.0,0.0,0.0,0.0,14.0
2002-12-29,4.0,-5.1,-1.1,29078.59,0.0,0.0,0.0,17.1
2002-12-30,2.3,-5.8,-1.2,28800.0,1.5,1.3,0.14,10.5
2002-12-31,8.4,2.3,5.3,26239.35,1.4,1.4,0.0,11.8
2003-01-01,5.4,2.5,4.1,0.0,23.7,23.7,0.0,26.0
2003-01-02,2.0,-0.8,0.6,23855.7,7.9,7.3,0.56,26.6
2003-01-03,1.6,-1.3,0.6,0.0,13.6,6.5,5.11,24.9
2003-01-04,1.7,-1.1,0.2,13778.86,3.7,2.8,0.7,21.5
2003-01-05,1.6,-5.9,-2.0,19811.45,3.3,0.0,2.31,13.6
2003-01-06,0.8,-3.1,-1.1,3154.87,3.1,0.0,2.24,12.0
2003-01-07,-1.8,-6.8,-3.9,29434.92,0.7,0.0,0.56,23.2
2003-01-08,4.6,-4.1,0.3,28800.0,2.0,0.0,1.47,17.8
2003-01-09,7.9,0.7,3.9,29759.28,0.0,0.0,0.0,24.1
2003-01-10,2.4,-4.0,0.1,29739.46,0.0,0.0,0.0,20.6
2003-01-11,-1.8,-6.4,-4.2,29699.65,0.0,0.0,0.0,25.6
2003-01-12,0.5,-6.7,-4.1,30221.32,0.0,0.0,0.0,22.2
2003-01-13,2.6,-7.4,-3.1,28660.16,0.0,0.0,0.0,22.2
2003-01-14,-3.1,-8.1,-5.7,30404.65,0.0,0.0,0.0,17.3
2003-01-15,-2.2,-7.7,-5.5,28493.06,0.0,0.0,0.0,18.7
2003-01-16,-2.6,-9.2,-6.0,26175.72,0.0,0.0,0.07,17.2
2003-01-17,-1.4,-11.8,-5.7,29789.32,1.4,0.0,0.98,21.7
2003-01-18,-7.1,-17.3,-12.2,30987.24,0.0,0.0,0.0,17.9
2003-01-19,-3.3,-10.4,-7.4,27845.04,0.0,0.0,0.0,21.0
2003-01-20,-2.0,-8.6,-4.8,30715.68,0.0,0.0,0.0,27.3
2003-01-21,-4.9,-13.0,-9.0,31346.31,0.0,0.0,0.0,19.9
2003-01-22,-6.4,-13.4,-10.6,31442.7,0.0,0.0,0.0,23.0
2003-01-23,-7.6,-15.4,-12.2,31590.87,0.0,0.0,0.0,20.9
2003-01-24,-3.6,-14.8,-10.1,31848.2,0.0,0.0,0.0,20.9
2003-01-25,-1.9,-12.8,-7.8,31735.92,0.0,0.0,0.0,14.7
2003-01-26,0.8,-8.3,-3.7,21469.65,0.7,0.0,0.63,10.9
2003-01-27,-2.5,-15.1,-9.8,32236.19,0.6,0.0,0.49,23.8
2003-01-28,-4.1,-17.9,-11.0,31330.23,0.0,0.0,0.0,13.7
2003-01-29,-0.5,-6.5,-3.4,2299.35,1.9,0.0,1.75,8.9
2003-01-30,0.6,-8.8,-4.4,32648.33,0.0,0.0,0.0,9.1
2003-01-31,1.6,-4.5,-0.3,0.0,0.0,0.0,0.0,11.8
2003-02-01,1.8,-0.1,0.7,0.0,2.4,0.3,1.47,13.9
2003-02-02,6.5,-0.8,2.1,33079.14,0.0,0.0,0.0,30.9
2003-02-03,8.3,-1.8,2.3,32511.08,0.0,0.0,0.0,19.5
2003-02-04,8.1,0.5,3.8,6882.0,3.5,3.5,0.0,26.0
2003-02-05,0.2,-4.6,-1.8,33523.48,0.0,0.0,0.0,24.5
2003-02-06,0.3,-7.3,-3.4,28081.09,0.0,0.0,0.07,9.6
2003-02-07,-0.4,-5.1,-3.0,6200.76,14.0,0.0,9.87,15.2
2003-02-08,-3.6,-16.0,-9.0,33976.57,0.0,0.0,0.0,15.4
2003-02-09,0.7,-14.2,-7.8,34128.79,0.0,0.0,0.0,16.9
2003-02-10,1.2,-7.7,-2.7,600.18,3.2,0.0,2.45,15.5
2003-02-11,-1.2,-11.4,-6.6,30909.36,0.0,0.0,0.07,21.4
2003-02-12,-2.9,-11.8,-7.2,34587.25,0.6,0.0,0.42,28.1
2003-02-13,-5.8,-15.6,-10.8,34732.55,0.0,0.0,0.0,25.2
2003-02-14,-3.1,-17.0,-10.0,34812.56,0.0,0.0,0.0,16.6
2003-02-15,-4.0,-10.8,-6.9,25262.44,0.0,0.0,0.21,14.7
2003-02-16,-8.9,-13.7,-11.3,0.0,4.6,0.0,3.5,18.1
2003-02-17,-3.6,-9.3,-6.0,0.0,40.9,0.1,28.56,31.1
2003-02-18,-0.6,-5.5,-3.7,13010.82,0.5,0.0,0.63,20.3
2003-02-19,0.5,-9.3,-4.2,33921.03,0.0,0.0,0.0,12.2
2003-02-20,4.4,-4.9,-1.1,35523.17,0.0,0.0,0.0,11.7
2003-02-21,3.8,-8.2,-2.1,28255.81,1.6,1.6,0.0,11.3
2003-02-22,2.5,0.6,1.4,0.0,26.0,26.0,0.0,19.8
2003-02-23,9.4,-3.4,3.8,8895.9,8.7,8.7,0.0,30.4
2003-02-24,0.9,-9.5,-4.1,24057.31,0.0,0.0,0.0,27.7
2003-02-25,-2.4,-9.5,-5.4,35779.76,0.0,0.0,0.0,17.9
2003-02-26,-6.0,-12.8,-9.3,13891.77,0.0,0.0,0.28,11.0
2003-02-27,-1.1,-13.2,-6.5,30030.69,0.0,0.0,0.0,11.9
2003-02-28,1.1,-4.5,-2.3,29706.44,0.3,0.0,0.35,13.4
2003-03-01,2.7,-5.3,-0.8,18342.37,1.3,0.9,0.28,13.0
2003-03-02,4.7,0.7,2.2,3489.95,10.0,10.0,0.0,16.4
2003-03-03,0.7,-12.1,-6.8,37420.98,0.0,0.0,0.0,25.5
2003-03-04,2.9,-9.7,-3.6,37002.65,0.0,0.0,0.0,16.3
2003-03-05,7.0,-2.1,3.2,6668.29,6.9,6.9,0.0,15.6
2003-03-06,3.3,-6.5,-1.0,0.0,11.7,2.4,6.58,19.0
2003-03-07,-1.7,-14.3,-7.0,36355.73,0.0,0.0,0.0,12.2
2003-03-08,5.7,-6.8,-0.6,36968.6,0.0,0.0,0.0,18.4
2003-03-09,7.5,-4.5,3.6,38088.3,0.4,0.4,0.0,20.7
2003-03-10,-2.9,-10.3,-6.5,38673.36,0.0,0.0,0.0,22.7
2003-03-11,3.7,-7.5,-2.3,37943.7,0.0,0.0,0.0,18.0
2003-03-12,9.8,-3.6,2.2,27759.92,0.0,0.0,0.0,13.8
2003-03-13,4.5,-2.1,1.3,15851.88,3.8,2.6,0.84,14.3
2003-03-14,1.9,-6.7,-2.4,39509.57,0.0,0.0,0.0,14.9
2003-03-15,8.8,-4.1,1.7,39514.07,0.0,0.0,0.0,13.7
2003-03-16,17.5,-1.4,6.9,38871.47,0.0,0.0,0.0,11.8
2003-03-17,19.0,2.7,10.3,35754.16,0.0,0.0,0.0,11.6
2003-03-18,16.2,4.4,9.2,39064.52,0.0,0.0,0.0,12.7
2003-03-19,5.1,-0.0,2.6,40339.94,0.0,0.0,0.0,15.5
2003-03-20,9.1,0.2,4.0,0.0,14.0,14.0,0.0,25.5
2003-03-21,17.4,9.5,12.5,16117.74,15.1,15.1,0.0,24.3
2003-03-22,17.3,7.7,12.2,40830.11,0.0,0.0,0.0,14.8
2003-03-23,14.1,2.8,8.3,40991.51,0.0,0.0,0.0,16.1
2003-03-24,13.4,2.3,7.2,41152.0,0.0,0.0,0.0,10.2
2003-03-25,13.7,1.6,7.2,41312.68,0.0,0.0,0.0,17.9
2003-03-26,18.1,4.9,10.3,35540.14,9.6,9.6,0.0,20.4
2003-03-27,15.0,2.0,8.3,41634.85,0.0,0.0,0.0,13.4
2003-03-28,13.2,2.3,8.0,33115.51,0.1,0.1,0.0,17.8
2003-03-29,19.0,9.1,13.7,29028.51,9.3,9.3,0.0,23.8
2003-03-30,11.8,1.1,5.4,0.0,7.6,7.3,0.21,21.5
2003-03-31,5.2,-1.5,1.6,42279.52,0.3,0.1,0.28,32.7
2003-04-01,6.5,-3.0,2.2,16935.35,3.0,2.9,0.07,15.5
2003-04-02,12.0,1.5,6.2,32943.47,0.6,0.6,0.0,15.3
2003-04-03,10.8,3.6,6.5,31084.09,0.0,0.0,0.0,13.9
2003-04-04,5.5,2.7,4.2,0.0,0.0,0.0,0.0,19.6
2003-04-05,6.6,2.3,4.1,0.0,1.9,1.9,0.0,18.2
2003-04-06,7.9,0.2,4.0,43152.53,0.0,0.0,0.0,22.7
2003-04-07,1.8,-0.1,0.8,0.0,12.5,1.0,8.12,23.1
2003-04-08,2.2,-0.8,0.8,284.97,0.2,0.1,0.07,24.6
2003-04-09,4.1,0.8,2.2,0.0,8.5,8.5,0.0,17.0
2003-04-10,9.4,0.1,4.1,42560.53,0.0,0.0,0.0,19.3
2003-04-11,6.5,2.3,4.1,0.0,7.2,7.2,0.0,24.2
2003-04-12,18.6,4.6,9.5,25200.0,8.0,8.0,0.0,20.5
2003-04-13,14.9,4.0,8.9,43427.31,0.0,0.0,0.0,18.1
2003-04-14,12.8,0.7,7.3,43509.1,0.0,0.0,0.0,15.0
2003-04-15,23.7,7.6,14.6,43563.16,0.0,0.0,0.0,16.9
2003-04-16,27.6,11.6,18.9,43617.63,0.0,0.0,0.0,27.9
2003-04-17,10.2,1.3,5.4,36908.98,1.0,1.0,0.0,21.3
2003-04-18,8.2,1.2,4.4,15335.39,0.3,0.3,0.0,19.9
2003-04-19,14.4,3.0,7.9,43814.86,0.0,0.0,0.0,13.1
2003-04-20,15.8,2.8,8.8,44069.96,0.0,0.0,0.0,11.3
2003-04-21,13.6,3.8,8.2,43501.42,1.9,1.9,0.0,14.8
2003-04-22,16.5,6.9,10.1,18000.0,12.4,12.4,0.0,8.7
2003-04-23,10.1,3.8,7.6,44128.98,0.0,0.0,0.0,27.5
2003-04-24,14.6,2.7,8.0,45458.01,0.0,0.0,0.0,24.7
2003-04-25,14.8,4.3,9.7,43667.02,0.0,0.0,0.0,17.3
2003-04-26,13.0,9.5,10.7,8878.99,7.2,7.2,0.0,21.9
2003-04-27,19.8,8.8,13.3,40741.51,0.3,0.3,0.0,13.2
2003-04-28,23.3,6.6,15.1,46055.96,0.0,0.0,0.0,14.6
2003-04-29,22.9,10.6,16.0,39915.08,0.4,0.4,0.0,20.2
2003-04-30,17.6,8.2,12.6,46241.54,0.0,0.0,0.0,15.7
2003-05-01,21.2,8.3,14.7,29930.63,2.1,2.1,0.0,13.0
2003-05-02,21.4,10.9,16.4,26377.64,2.3,2.3,0.0,22.8
2003-05-03,16.7,9.2,12.4,44702.68,0.0,0.0,0.0,22.7
2003-05-04,15.4,6.3,11.1,41345.38,0.0,0.0,0.0,9.4
2003-05-05,14.5,5.4,10.0,22396.66,4.9,4.9,0.0,13.8
2003-05-06,15.6,7.5,11.5,8001.63,0.7,0.7,0.0,11.9
2003-05-07,23.8,10.0,16.5,43877.71,0.1,0.1,0.0,9.4
2003-05-08,15.6,10.7,13.0,1173.98,4.1,4.1,0.0,10.7
2003-05-09,18.8,10.1,13.9,12539.54,0.6,0.6,0.0,9.8
2003-05-10,21.1,9.2,14.6,43183.63,0.0,0.0,0.0,12.9
2003-05-11,15.3,11.9,13.4,0.0,7.0,7.0,0.0,17.9
2003-05-12,18.4,11.4,14.7,45745.1,0.3,0.3,0.0,28.1
2003-05-13,14.6,10.2,12.2,27793.94,0.0,0.0,0.0,24.6
2003-05-14,16.4,8.2,12.5,32442.81,0.0,0.0,0.0,14.4
2003-05-15,18.8,8.0,12.8,29083.33,0.0,0.0,0.0,16.2
2003-05-16,14.7,8.7,11.4,28599.27,0.0,0.0,0.0,26.6
2003-05-17,13.7,7.5,10.0,36609.45,0.0,0.0,0.0,18.2
2003-05-18,16.5,5.5,10.8,48866.7,0.0,0.0,0.0,10.5
2003-05-19,21.8,6.1,14.5,48966.3,0.0,0.0,0.0,8.3
2003-05-20,23.5,9.0,16.2,43097.2,0.0,0.0,0.0,14.0
2003-05-21,14.9,11.8,13.5,56.52,5.5,5.5,0.0,10.7
2003-05-22,13.4,11.1,12.4,0.0,0.3,0.3,0.0,18.1
2003-05-23,14.5,10.5,11.8,0.0,4.3,4.3,0.0,15.7
2003-05-24,15.0,10.6,12.5,5975.0,4.0,4.0,0.0,21.9
2003-05-25,16.1,11.5,13.4,0.0,2.6,2.6,0.0,9.0
2003-05-26,12.5,11.0,11.6,0.0,49.3,49.3,0.0,23.6
2003-05-27,18.4,9.0,13.7,42998.03,0.6,0.6,0.0,10.0
2003-05-28,18.0,10.5,14.2,37812.38,8.8,8.8,0.0,13.6
2003-05-29,21.6,10.5,16.4,49731.79,0.0,0.0,0.0,14.2
2003-05-30,24.2,11.3,17.7,49776.11,3.0,3.0,0.0,11.8
2003-05-31,19.3,13.5,15.9,16955.09,9.3,9.3,0.0,16.7
2003-06-01,16.6,12.1,14.5,8112.22,30.0,30.0,0.0,23.5
2003-06-02,21.0,9.6,15.2,49903.38,0.0,0.0,0.0,20.7
2003-06-03,20.4,10.7,15.1,16629.81,4.7,4.7,0.0,10.5
2003-06-04,15.3,10.1,12.6,1270.54,26.7,26.7,0.0,18.9
2003-06-05,20.9,13.0,15.8,15372.88,2.2,2.2,0.0,14.8
2003-06-06,22.0,12.4,17.2,46456.35,0.0,0.0,0.0,14.4
2003-06-07,17.7,12.8,14.7,0.0,12.8,12.8,0.0,14.2
2003-06-08,20.0,13.7,16.1,27550.13,0.0,0.0,0.0,13.0
2003-06-09,22.6,13.1,16.9,29532.57,0.3,0.3,0.0,14.4
2003-06-10,24.4,14.2,19.4,48523.42,0.0,0.0,0.0,14.5
2003-06-11,23.6,15.8,20.1,42244.39,1.1,1.1,0.0,11.2
2003-06-12,24.9,18.1,21.5,19000.37,5.6,5.6,0.0,8.0
2003-06-13,22.2,16.1,17.9,3440.57,22.6,22.6,0.0,15.5
2003-06-14,27.1,15.3,20.4,36526.49,11.7,11.7,0.0,15.6
2003-06-15,25.4,16.6,21.1,44177.89,0.0,0.0,0.0,12.7
2003-06-16,18.7,12.8,16.4,45301.35,0.0,0.0,0.0,17.3
2003-06-17,17.6,10.8,14.2,40828.86,0.2,0.2,0.0,10.8
2003-06-18,19.9,13.6,16.4,73.88,15.1,15.1,0.0,9.4
2003-06-19,21.6,15.8,18.4,20467.26,0.5,0.5,0.0,9.4
2003-06-20,20.5,15.0,17.8,14371.43,5.9,5.9,0.0,18.0
2003-06-21,17.3,14.5,16.0,777.8,22.6,22.6,0.0,19.6
2003-06-22,18.3,14.9,16.7,839.88,11.6,11.6,0.0,15.6
2003-06-23,28.8,15.1,21.8,50400.0,0.0,0.0,0.0,11.7
2003-06-24,31.3,16.5,24.0,50369.31,0.0,0.0,0.0,8.7
2003-06-25,31.3,18.7,25.3,50400.0,0.0,0.0,0.0,11.1
2003-06-26,32.3,21.3,27.0,50400.0,0.0,0.0,0.0,9.1
2003-06-27,30.8,21.3,26.1,50400.0,0.0,0.0,0.0,14.5
2003-06-28,26.3,18.4,22.4,47481.66,0.0,0.0,0.0,16.0
2003-06-29,26.6,18.3,22.5,47867.21,0.3,0.3,0.0,14.3
2003-06-30,29.3,20.2,24.2,42845.02,2.9,2.9,0.0,14.0
2003-07-01,27.3,16.8,22.6,50400.0,0.0,0.0,0.0,10.8
2003-07-02,27.5,17.8,23.0,44061.09,0.0,0.0,0.0,13.4
2003-07-03,23.3,17.7,20.7,25633.8,1.4,1.4,0.0,18.8
2003-07-04,31.8,18.0,25.0,48509.73,0.0,0.0,0.0,14.5
2003-07-05,32.6,22.4,27.3,50352.94,0.0,0.0,0.0,18.8
2003-07-06,31.3,23.3,26.9,50319.73,0.0,0.0,0.0,14.0
2003-07-07,30.5,21.4,25.6,44842.27,11.3,11.3,0.0,10.0
2003-07-08,31.3,22.2,26.5,50220.32,0.0,0.0,0.0,14.6
2003-07-09,26.1,20.1,23.3,28120.76,9.8,9.8,0.0,14.8
2003-07-10,22.0,19.0,20.2,20733.25,2.4,2.4,0.0,18.0
2003-07-11,27.4,19.6,23.2,29295.59,4.7,4.7,0.0,15.9
2003-07-12,27.1,18.7,23.3,49974.28,0.0,0.0,0.0,21.1
2003-07-13,26.3,17.7,22.2,49905.71,0.0,0.0,0.0,14.0
2003-07-14,23.4,18.5,20.9,28200.17,0.0,0.0,0.0,12.9
2003-07-15,26.5,16.4,21.7,49680.55,0.0,0.0,0.0,14.2
2003-07-16,29.1,19.4,23.7,29755.99,1.9,1.9,0.0,19.4
2003-07-17,28.0,18.2,23.3,49605.84,0.0,0.0,0.0,15.5
2003-07-18,28.5,18.6,23.6,39190.5,0.9,0.9,0.0,14.0
2003-07-19,27.0,18.9,23.0,47476.84,0.6,0.6,0.0,10.8
2003-07-20,28.0,18.5,23.3,49271.91,0.0,0.0,0.0,14.8
2003-07-21,28.6,20.0,23.8,40217.84,2.9,2.9,0.0,21.6
2003-07-22,30.1,21.3,24.4,30006.7,14.7,14.7,0.0,14.3
2003-07-23,26.8,21.2,23.3,19663.77,8.1,8.1,0.0,11.6
2003-07-24,26.9,21.3,23.4,39040.89,4.8,4.8,0.0,16.6
2003-07-25,28.2,17.6,23.3,48894.16,0.0,0.0,0.0,9.8
2003-07-26,29.7,18.0,24.1,46043.55,0.0,0.0,0.0,14.9
2003-07-27,31.1,21.8,26.6,46124.66,0.0,0.0,0.0,25.5
2003-07-28,27.9,22.2,24.8,40165.18,1.8,1.8,0.0,20.8
2003-07-29,25.8,19.1,22.1,45950.54,0.6,0.6,0.0,11.3
2003-07-30,25.7,17.6,21.6,46661.05,0.0,0.0,0.0,13.3
2003-07-31,25.6,18.3,21.5,41238.14,0.0,0.0,0.0,15.3
2003-08-01,27.1,20.7,23.0,10600.95,18.4,18.4,0.0,16.0
2003-08-02,28.3,22.0,24.4,36227.98,4.8,4.8,0.0,13.4
2003-08-03,26.5,22.5,24.3,23461.91,13.8,13.8,0.0,18.1
2003-08-04,26.5,22.1,23.5,14823.92,16.1,16.1,0.0,14.8
2003-08-05,26.7,21.7,23.1,19129.17,18.0,18.0,0.0,11.6
2003-08-06,25.6,20.3,22.8,44678.55,14.0,14.0,0.0,12.6
2003-08-07,25.2,20.7,22.5,2836.53,18.7,18.7,0.0,8.4
2003-08-08,27.4,21.3,23.7,36541.58,8.1,8.1,0.0,8.4
2003-08-09,25.2,21.4,23.1,10696.21,7.9,7.9,0.0,11.9
2003-08-10,26.2,21.8,23.3,17783.02,8.1,8.1,0.0,13.1
2003-08-11,26.6,21.3,23.4,26604.56,9.9,9.9,0.0,10.7
2003-08-12,27.7,21.9,24.2,28585.28,1.1,1.1,0.0,9.1
2003-08-13,29.5,22.0,25.1,36131.16,1.4,1.4,0.0,8.8
2003-08-14,30.7,22.2,26.2,45332.83,0.0,0.0,0.0,10.4
2003-08-15,30.0,20.2,25.3,45532.85,0.0,0.0,0.0,11.4
2003-08-16,29.6,21.4,24.3,36583.07,7.7,7.7,0.0,13.8
2003-08-17,25.8,20.1,22.1,23119.5,8.9,8.9,0.0,10.8
2003-08-18,24.5,18.9,21.2,43349.54,0.8,0.8,0.0,8.0
2003-08-19,27.0,18.7,22.8,44120.24,0.0,0.0,0.0,10.7
2003-08-20,29.5,19.1,24.0,44208.42,0.0,0.0,0.0,11.8
2003-08-21,30.1,20.4,25.0,43721.45,0.0,0.0,0.0,12.2
2003-08-22,32.1,22.2,26.1,39299.95,0.1,0.1,0.0,14.7
2003-08-23,26.6,19.0,22.7,43878.49,0.0,0.0,0.0,17.7
2003-08-24,24.6,14.7,19.4,43887.89,0.0,0.0,0.0,16.6
2003-08-25,28.6,16.6,22.1,38965.16,0.0,0.0,0.0,14.7
2003-08-26,27.2,18.9,23.3,38074.61,0.0,0.0,0.0,12.8
2003-08-27,29.8,21.6,25.1,43200.0,0.0,0.0,0.0,15.3
2003-08-28,26.8,18.9,22.9,43367.02,0.0,0.0,0.0,13.2
2003-08-29,26.6,17.8,22.4,24597.92,3.7,3.7,0.0,17.3
2003-08-30,27.4,19.7,23.3,30537.02,7.6,7.6,0.0,16.7
2003-08-31,22.1,15.9,18.9,43200.0,0.0,0.0,0.0,14.5
2003-09-01,19.7,16.7,18.7,0.0,10.8,10.8,0.0,11.6
2003-09-02,19.5,16.1,17.7,0.0,32.2,32.2,0.0,20.7
2003-09-03,20.4,17.0,18.7,0.0,7.1,7.1,0.0,16.3
2003-09-04,23.3,19.6,21.6,7797.77,8.3,8.3,0.0,12.0
2003-09-05,24.0,17.2,20.2,42955.11,0.0,0.0,0.0,13.5
2003-09-06,22.9,14.5,18.8,42857.07,0.0,0.0,0.0,14.5
2003-09-07,25.1,14.0,19.5,41999.13,0.0,0.0,0.0,7.0
2003-09-08,22.6,16.6,19.5,38607.7,0.0,0.0,0.0,12.0
2003-09-09,20.7,15.7,18.1,42559.08,0.0,0.0,0.0,17.4
2003-09-10,22.6,13.3,17.7,42458.8,0.0,0.0,0.0,8.7
2003-09-11,24.1,14.7,19.0,41637.91,0.0,0.0,0.0,14.5
2003-09-12,20.1,16.2,17.9,33347.47,0.0,0.0,0.0,20.6
2003-09-13,22.7,17.6,19.9,5739.16,8.2,8.2,0.0,20.8
2003-09-14,24.4,20.4,21.8,20960.59,7.1,7.1,0.0,16.1
2003-09-15,24.1,19.8,21.3,4154.31,14.3,14.3,0.0,12.8
2003-09-16,24.5,17.3,20.6,41623.16,10.9,10.9,0.0,14.1
2003-09-17,23.1,14.5,18.8,41099.59,0.0,0.0,0.0,14.2
2003-09-18,21.2,17.3,19.0,11147.06,3.0,3.0,0.0,34.9
2003-09-19,26.1,19.2,22.7,37587.41,17.2,17.2,0.0,34.8
2003-09-20,25.9,17.3,21.5,39460.22,0.0,0.0,0.0,10.6
2003-09-21,22.4,15.9,18.9,40319.57,0.0,0.0,0.0,15.2
2003-09-22,21.6,17.1,19.4,23628.68,0.3,0.3,0.0,19.9
2003-09-23,21.6,16.1,20.1,11504.41,17.1,17.1,0.0,24.9
2003-09-24,21.5,11.5,16.8,40001.91,0.0,0.0,0.0,11.5
2003-09-25,24.0,15.1,19.3,39291.09,0.0,0.0,0.0,18.9
2003-09-26,21.1,16.3,18.7,7547.78,1.2,1.2,0.0,12.5
2003-09-27,23.7,18.5,21.0,29497.2,6.7,6.7,0.0,17.1
2003-09-28,20.1,16.6,19.1,356.0,14.5,14.5,0.0,13.3
2003-09-29,18.5,12.6,15.2,38587.04,0.0,0.0,0.0,17.4
2003-09-30,16.7,9.1,12.9,38549.87,0.0,0.0,0.0,13.1
2003-10-01,15.9,8.6,12.2,29744.81,0.0,0.0,0.0,9.8
2003-10-02,13.6,7.5,10.8,38557.6,0.3,0.3,0.0,22.9
2003-10-03,12.8,3.7,8.6,38381.24,0.0,0.0,0.0,15.4
2003-10-04,15.4,8.9,12.4,12162.66,0.0,0.0,0.0,16.3
2003-10-05,13.7,6.3,10.0,38214.7,0.1,0.1,0.0,16.6
2003-10-06,14.2,5.3,10.0,37682.45,0.0,0.0,0.0,11.4
2003-10-07,16.7,5.9,11.2,38086.29,0.0,0.0,0.0,10.0
2003-10-08,21.1,8.3,14.4,38021.53,0.0,0.0,0.0,10.5
2003-10-09,23.4,11.0,16.7,35862.27,0.0,0.0,0.0,9.2
2003-10-10,18.3,13.1,15.8,24082.43,0.0,0.0,0.0,15.5
2003-10-11,20.6,12.6,16.2,37348.92,0.0,0.0,0.0,18.4
2003-10-12,18.5,12.2,15.1,1891.73,5.8,5.8,0.0,18.3
2003-10-13,20.1,11.5,15.0,37247.48,0.0,0.0,0.0,16.6
2003-10-14,19.1,9.5,14.3,29960.68,0.8,0.8,0.0,26.2
2003-10-15,16.2,10.6,13.8,30860.01,17.4,17.4,0.0,37.8
2003-10-16,17.1,8.2,12.2,36745.59,0.0,0.0,0.0,23.5
2003-10-17,13.0,8.7,10.9,14530.41,4.9,4.9,0.0,10.8
2003-10-18,12.6,6.4,9.3,33831.91,3.1,3.1,0.0,12.2
2003-10-19,12.6,5.6,8.7,31830.77,3.4,3.4,0.0,17.3
2003-10-20,13.4,2.6,8.2,35645.13,0.0,0.0,0.0,14.7
2003-10-21,21.0,10.4,15.2,23189.45,2.0,2.0,0.0,20.6
2003-10-22,12.7,4.5,8.9,3056.2,1.0,1.0,0.0,17.4
2003-10-23,7.5,2.3,4.8,19833.28,0.2,0.2,0.0,24.2
2003-10-24,9.8,1.4,5.3,31823.06,0.0,0.0,0.0,20.2
2003-10-25,14.7,4.2,9.8,33343.57,0.0,0.0,0.0,18.4
2003-10-26,17.4,11.5,15.5,0.0,1.7,1.7,0.0,14.9
2003-10-27,18.3,11.6,15.8,0.0,30.6,30.6,0.0,25.2
2003-10-28,13.1,5.9,10.3,32558.65,0.5,0.5,0.0,15.5
2003-10-29,12.5,8.7,11.2,3730.21,47.9,47.9,0.0,21.4
2003-10-30,14.5,5.3,9.4,34079.58,0.0,0.0,0.0,16.0
2003-10-31,18.7,6.6,12.3,33134.2,0.0,0.0,0.0,12.1
2003-11-01,22.7,10.2,15.4,33221.98,0.0,0.0,0.0,10.0
2003-11-02,19.3,12.1,15.7,32894.71,0.0,0.0,0.0,8.4
2003-11-03,23.9,13.6,17.6,33413.71,0.0,0.0,0.0,11.5
2003-11-04,16.6,12.2,14.1,13941.81,0.0,0.0,0.0,18.9
2003-11-05,18.2,12.2,14.7,0.0,9.8,9.8,0.0,17.5
2003-11-06,16.9,10.8,13.4,0.0,7.8,7.8,0.0,11.0
2003-11-07,13.2,9.1,10.7,32641.23,1.7,1.7,0.0,14.0
2003-11-08,8.9,0.9,5.1,32890.5,0.0,0.0,0.0,21.4
2003-11-09,5.2,-2.0,1.5,32705.7,0.0,0.0,0.0,11.3
2003-11-10,7.2,-1.9,2.4,32528.28,0.0,0.0,0.0,9.5
2003-11-11,9.5,-0.0,5.6,383.29,0.7,0.7,0.0,12.8
